InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
553488,23203,MORTGAUGE REFINANCE,1,5/17/11 12:40,2.08,18043,United Kingdom
561858,23203,MORTGAUGE REFINANCE,100,7/29/11 16:39,1.79,18064,United Kingdom
561352,23203,MORTGAUGE REFINANCE,10,7/26/11 14:41,2.08,18094,United Kingdom
560807,23203,MORTGAUGE REFINANCE,10,7/21/11 10:44,2.08,18143,United Kingdom
553762,23203,MORTGAUGE REFINANCE,10,5/19/11 10:38,1.95,18145,United Kingdom
562393,23203,MORTGAUGE REFINANCE,10,8/4/11 16:17,2.08,18172,United Kingdom
558927,23203,MORTGAUGE REFINANCE,10,7/5/11 10:23,2.08,18177,United Kingdom
559918,23203,MORTGAUGE REFINANCE,10,7/13/11 15:29,2.08,18225,United Kingdom
561517,23203,MORTGAUGE REFINANCE,10,7/27/11 15:17,2.08,18226,United Kingdom
553418,23203,MORTGAUGE REFINANCE,20,5/17/11 10:10,1.95,18257,United Kingdom
560025,23203,MORTGAUGE REFINANCE,2,7/14/11 13:00,2.08,18283,United Kingdom
543370,47566,FIXED INCOME ACCOUNT,5,2/7/11 14:51,4.65,12359,Cyprus
551346,47566,FIXED INCOME ACCOUNT,4,4/28/11 9:12,4.95,12362,Belgium
563854,47566,FIXED INCOME ACCOUNT,4,8/19/11 15:24,4.95,12364,Belgium
538826,47566,FIXED INCOME ACCOUNT,1,12/14/10 12:58,4.65,12370,Cyprus
563100,47566,FIXED INCOME ACCOUNT,4,8/12/11 9:57,4.95,12381,Norway
568145,47566,FIXED INCOME ACCOUNT,12,9/25/11 11:30,4.95,12388,Australia
577228,47566,FIXED INCOME ACCOUNT,1,11/18/11 12:07,4.95,12391,Cyprus
556415,47566,FIXED INCOME ACCOUNT,50,6/10/11 12:19,4.15,12409,Switzerland
552202,47566,FIXED INCOME ACCOUNT,8,5/6/11 14:51,4.95,12414,Austria
563614,47566,FIXED INCOME ACCOUNT,100,8/18/11 8:51,4.15,12415,Australia
563756,47566,FIXED INCOME ACCOUNT,12,8/19/11 11:08,4.95,12418,Switzerland
558536,47566,FIXED INCOME ACCOUNT,24,6/30/11 12:06,4.95,12424,Australia
559004,47566,FIXED INCOME ACCOUNT,8,7/5/11 12:23,4.95,12428,Finland
557427,47566,FIXED INCOME ACCOUNT,12,6/20/11 12:14,4.95,12429,Denmark
565124,47566,FIXED INCOME ACCOUNT,8,9/1/11 12:09,4.95,12436,Norway
567910,47566,FIXED INCOME ACCOUNT,4,9/22/11 16:58,4.95,12437,France
571035,47566,FIXED INCOME ACCOUNT,4,10/13/11 12:50,4.95,12446,RSA
552013,47566,FIXED INCOME ACCOUNT,12,5/5/11 17:34,4.95,12451,Switzerland
550188,47566,FIXED INCOME ACCOUNT,8,4/14/11 18:57,4.95,12457,Switzerland
564734,47566,FIXED INCOME ACCOUNT,3,8/28/11 13:32,4.95,12484,Spain
545181,47566,FIXED INCOME ACCOUNT,10,2/28/11 14:45,4.95,12509,France
569527,47566,FIXED INCOME ACCOUNT,1,10/4/11 14:53,4.95,12512,Israel
547715,47566,FIXED INCOME ACCOUNT,4,3/25/11 8:50,4.95,12520,Germany
547387,47566,FIXED INCOME ACCOUNT,8,3/22/11 16:00,4.95,12539,Spain
577476,47566,FIXED INCOME ACCOUNT,8,11/20/11 11:31,4.95,12540,Spain
567653,47566,FIXED INCOME ACCOUNT,4,9/21/11 14:35,4.95,12550,Spain
565443,47566,FIXED INCOME ACCOUNT,4,9/4/11 14:22,4.95,12567,France
551163,47566,FIXED INCOME ACCOUNT,2,4/26/11 15:52,4.95,12573,France
556241,47566,FIXED INCOME ACCOUNT,4,6/9/11 16:04,4.95,12597,Spain
541965,47566,FIXED INCOME ACCOUNT,10,1/24/11 13:27,4.65,12625,Germany
559036,47566,FIXED INCOME ACCOUNT,12,7/5/11 15:14,4.95,12637,France
555547,47566,FIXED INCOME ACCOUNT,4,6/5/11 13:13,4.95,12681,France
580753,47566,FIXED INCOME ACCOUNT,8,12/6/11 10:00,4.95,12682,France
564670,47566,FIXED INCOME ACCOUNT,4,8/26/11 15:44,4.95,12683,France
580160,47566,FIXED INCOME ACCOUNT,4,12/2/11 10:47,4.95,12700,France
568987,47566,FIXED INCOME ACCOUNT,8,9/29/11 15:58,4.95,12709,Germany
580736,47566,FIXED INCOME ACCOUNT,4,12/6/11 8:55,4.95,12716,France
556259,47566,FIXED INCOME ACCOUNT,4,6/9/11 17:53,4.95,12721,France
560360,47566,FIXED INCOME ACCOUNT,8,7/18/11 11:55,4.95,12744,Singapore
566190,47566,FIXED INCOME ACCOUNT,1,9/9/11 13:20,4.95,12748,United Kingdom
561388,47566,FIXED INCOME ACCOUNT,50,7/27/11 9:32,4.15,12753,Japan
542276,47566,FIXED INCOME ACCOUNT,15,1/27/11 10:19,4.65,12764,Lebanon
560264,47566,FIXED INCOME ACCOUNT,4,7/17/11 13:46,4.95,12833,United Kingdom
545346,47566,FIXED INCOME ACCOUNT,4,3/2/11 9:49,4.95,12834,United Kingdom
577089,47566,FIXED INCOME ACCOUNT,2,11/17/11 15:59,4.95,12841,United Kingdom
558756,47566,FIXED INCOME ACCOUNT,12,7/3/11 12:21,4.95,12843,United Kingdom
567805,47566,FIXED INCOME ACCOUNT,7,9/22/11 12:15,4.95,12854,United Kingdom
576062,47566,FIXED INCOME ACCOUNT,3,11/13/11 15:30,4.95,12867,United Kingdom
538086,47566,FIXED INCOME ACCOUNT,1,12/9/10 14:44,4.65,12872,United Kingdom
566616,47566,FIXED INCOME ACCOUNT,4,9/14/11 8:35,4.95,12895,United Kingdom
557469,47566,FIXED INCOME ACCOUNT,2,6/20/11 13:18,4.95,12904,United Kingdom
559982,47566,FIXED INCOME ACCOUNT,4,7/14/11 11:34,4.95,12915,United Kingdom
554066,47566,FIXED INCOME ACCOUNT,12,5/22/11 10:40,4.95,12916,United Kingdom
568919,47566,FIXED INCOME ACCOUNT,3,9/29/11 14:38,4.95,12937,United Kingdom
566488,47566,FIXED INCOME ACCOUNT,4,9/13/11 10:16,4.95,12940,United Kingdom
556125,47566,FIXED INCOME ACCOUNT,12,6/9/11 10:20,4.95,12947,United Kingdom
552330,47566,FIXED INCOME ACCOUNT,4,5/9/11 10:13,4.95,12948,United Kingdom
563578,47566,FIXED INCOME ACCOUNT,4,8/17/11 15:11,4.95,12949,United Kingdom
543282,47566,FIXED INCOME ACCOUNT,1,2/6/11 16:08,4.95,12956,United Kingdom
568868,47566,FIXED INCOME ACCOUNT,4,9/29/11 12:00,4.95,12957,United Kingdom
564222,47566,FIXED INCOME ACCOUNT,50,8/24/11 9:41,4.15,12971,United Kingdom
552879,47566,FIXED INCOME ACCOUNT,4,5/12/11 9:55,4.95,12976,United Kingdom
549646,47566,FIXED INCOME ACCOUNT,4,4/11/11 11:51,4.95,12982,United Kingdom
546682,47566,FIXED INCOME ACCOUNT,4,3/16/11 8:31,4.95,12994,United Kingdom
558902,47566,FIXED INCOME ACCOUNT,50,7/4/11 16:08,4.15,13001,United Kingdom
576867,47566,FIXED INCOME ACCOUNT,4,11/16/11 16:18,4.95,13012,United Kingdom
581417,47566,FIXED INCOME ACCOUNT,8,12/8/11 15:01,4.95,13013,United Kingdom
557933,47566,FIXED INCOME ACCOUNT,4,6/23/11 15:07,4.95,13014,United Kingdom
550342,47566,FIXED INCOME ACCOUNT,4,4/17/11 15:55,4.95,13018,United Kingdom
566607,47566,FIXED INCOME ACCOUNT,3,9/13/11 16:40,4.95,13032,United Kingdom
557299,47566,FIXED INCOME ACCOUNT,4,6/19/11 13:56,4.95,13047,United Kingdom
577155,47566,FIXED INCOME ACCOUNT,4,11/18/11 9:56,4.95,13050,United Kingdom
567873,47566,FIXED INCOME ACCOUNT,4,9/22/11 14:25,4.95,13055,United Kingdom
C578832,47566,FIXED INCOME ACCOUNT,-6,11/25/11 15:18,4.95,13069,United Kingdom
574328,47566,FIXED INCOME ACCOUNT,24,11/4/11 9:05,4.95,13081,United Kingdom
580673,47566,FIXED INCOME ACCOUNT,12,12/5/11 14:30,4.95,13089,United Kingdom
551143,47566,FIXED INCOME ACCOUNT,4,4/26/11 13:25,4.95,13092,United Kingdom
574824,47566,FIXED INCOME ACCOUNT,4,11/7/11 10:43,4.95,13097,United Kingdom
C570221,47566,FIXED INCOME ACCOUNT,-20,10/9/11 12:56,3.74,13113,United Kingdom
562851,47566,FIXED INCOME ACCOUNT,4,8/10/11 10:09,4.95,13117,United Kingdom
543480,47566,FIXED INCOME ACCOUNT,4,2/8/11 15:48,4.95,13133,United Kingdom
549951,47566,FIXED INCOME ACCOUNT,4,4/13/11 12:57,4.95,13134,United Kingdom
566554,47566,FIXED INCOME ACCOUNT,4,9/13/11 11:39,4.95,13136,United Kingdom
559904,47566,FIXED INCOME ACCOUNT,4,7/13/11 13:20,4.95,13149,United Kingdom
563428,47566,FIXED INCOME ACCOUNT,4,8/16/11 11:44,4.95,13159,United Kingdom
562838,47566,FIXED INCOME ACCOUNT,8,8/9/11 15:59,4.95,13162,United Kingdom
578786,47566,FIXED INCOME ACCOUNT,4,11/25/11 12:02,4.95,13184,United Kingdom
565595,47566,FIXED INCOME ACCOUNT,6,9/5/11 14:13,4.95,13192,United Kingdom
565664,47566,FIXED INCOME ACCOUNT,3,9/5/11 17:36,4.95,13211,United Kingdom
562209,47566,FIXED INCOME ACCOUNT,12,8/3/11 13:06,4.95,13213,United Kingdom
551152,47566,FIXED INCOME ACCOUNT,3,4/26/11 14:47,4.95,13230,United Kingdom
552864,47566,FIXED INCOME ACCOUNT,5,5/11/11 17:13,4.95,13235,United Kingdom
564366,47566,FIXED INCOME ACCOUNT,4,8/25/11 8:58,4.95,13236,United Kingdom
555486,47566,FIXED INCOME ACCOUNT,4,6/3/11 13:05,4.95,13248,United Kingdom
546741,47566,FIXED INCOME ACCOUNT,20,3/16/11 12:22,4.95,13261,United Kingdom
548860,47566,FIXED INCOME ACCOUNT,2,4/4/11 13:38,4.95,13263,United Kingdom
563905,47566,FIXED INCOME ACCOUNT,8,8/21/11 11:43,4.95,13267,United Kingdom
569536,47566,FIXED INCOME ACCOUNT,4,10/4/11 15:44,4.95,13269,United Kingdom
558557,47566,FIXED INCOME ACCOUNT,4,6/30/11 13:17,4.95,13282,United Kingdom
551520,47566,FIXED INCOME ACCOUNT,3,5/1/11 11:55,4.95,13301,United Kingdom
575929,47566,FIXED INCOME ACCOUNT,4,11/11/11 17:23,4.95,13310,United Kingdom
568394,47566,FIXED INCOME ACCOUNT,4,9/27/11 10:20,4.95,13314,United Kingdom
561873,47566,FIXED INCOME ACCOUNT,1,7/31/11 11:48,4.95,13316,United Kingdom
569493,47566,FIXED INCOME ACCOUNT,4,10/4/11 13:35,4.95,13317,United Kingdom
569403,47566,FIXED INCOME ACCOUNT,8,10/4/11 9:02,4.95,13319,United Kingdom
552545,47566,FIXED INCOME ACCOUNT,4,5/10/11 10:30,4.95,13320,United Kingdom
567182,47566,FIXED INCOME ACCOUNT,2,9/18/11 15:21,4.95,13334,United Kingdom
545719,47566,FIXED INCOME ACCOUNT,4,3/7/11 10:28,4.95,13344,United Kingdom
567631,47566,FIXED INCOME ACCOUNT,4,9/21/11 13:33,4.95,13350,United Kingdom
546737,47566,FIXED INCOME ACCOUNT,4,3/16/11 11:52,4.95,13358,United Kingdom
563699,47566,FIXED INCOME ACCOUNT,8,8/18/11 13:47,4.95,13381,United Kingdom
550901,47566,FIXED INCOME ACCOUNT,4,4/21/11 12:12,4.95,13389,United Kingdom
553889,47566,FIXED INCOME ACCOUNT,4,5/19/11 16:31,4.95,13405,United Kingdom
558043,47566,FIXED INCOME ACCOUNT,8,6/24/11 13:28,4.95,13425,United Kingdom
562558,47566,FIXED INCOME ACCOUNT,3,8/5/11 16:43,4.95,13451,United Kingdom
559315,47566,FIXED INCOME ACCOUNT,50,7/7/11 13:52,4.15,13456,United Kingdom
572933,47566,FIXED INCOME ACCOUNT,4,10/27/11 10:15,4.95,13458,United Kingdom
556734,47566,FIXED INCOME ACCOUNT,4,6/14/11 12:00,4.95,13476,United Kingdom
570883,47566,FIXED INCOME ACCOUNT,4,10/13/11 9:55,4.95,13477,United Kingdom
568669,47566,FIXED INCOME ACCOUNT,8,9/28/11 13:04,4.95,13488,United Kingdom
545342,47566,FIXED INCOME ACCOUNT,5,3/2/11 9:04,4.95,13497,United Kingdom
550899,47566,FIXED INCOME ACCOUNT,4,4/21/11 12:07,4.95,13505,Switzerland
564355,47566,FIXED INCOME ACCOUNT,4,8/24/11 15:12,4.95,13507,United Kingdom
568659,47566,FIXED INCOME ACCOUNT,4,9/28/11 12:28,4.95,13516,United Kingdom
566786,47566,FIXED INCOME ACCOUNT,4,9/15/11 10:29,4.95,13518,United Kingdom
580402,47566,FIXED INCOME ACCOUNT,6,12/4/11 11:55,4.95,13536,United Kingdom
549548,47566,FIXED INCOME ACCOUNT,5,4/10/11 11:35,4.95,13548,United Kingdom
549691,47566,FIXED INCOME ACCOUNT,8,4/11/11 13:42,4.95,13549,United Kingdom
549439,47566,FIXED INCOME ACCOUNT,4,4/8/11 12:42,4.95,13562,United Kingdom
557305,47566,FIXED INCOME ACCOUNT,2,6/19/11 14:42,4.95,13568,United Kingdom
549561,47566,FIXED INCOME ACCOUNT,3,4/10/11 13:36,4.95,13570,United Kingdom
559937,47566,FIXED INCOME ACCOUNT,8,7/14/11 10:11,4.95,13577,United Kingdom
564165,47566,FIXED INCOME ACCOUNT,6,8/23/11 13:35,4.95,13593,United Kingdom
545066,47566,FIXED INCOME ACCOUNT,2,2/27/11 14:44,4.95,13610,United Kingdom
576592,47566,FIXED INCOME ACCOUNT,1,11/15/11 14:47,4.95,13614,United Kingdom
541989,47566,FIXED INCOME ACCOUNT,5,1/25/11 8:21,4.65,13615,United Kingdom
553747,47566,FIXED INCOME ACCOUNT,4,5/19/11 9:47,4.95,13627,United Kingdom
550750,47566,FIXED INCOME ACCOUNT,4,4/20/11 11:45,4.95,13632,United Kingdom
549729,47566,FIXED INCOME ACCOUNT,4,4/11/11 16:17,4.95,13634,United Kingdom
564630,47566,FIXED INCOME ACCOUNT,4,8/26/11 11:53,4.95,13644,United Kingdom
553363,47566,FIXED INCOME ACCOUNT,8,5/16/11 14:19,4.95,13650,United Kingdom
560259,47566,FIXED INCOME ACCOUNT,4,7/17/11 13:29,4.95,13654,United Kingdom
C553222,47566,FIXED INCOME ACCOUNT,-1,5/16/11 10:10,4.95,13662,United Kingdom
545011,47566,FIXED INCOME ACCOUNT,1,2/25/11 13:05,4.95,13666,United Kingdom
561321,47566,FIXED INCOME ACCOUNT,2,7/26/11 12:59,4.95,13668,United Kingdom
574909,47566,FIXED INCOME ACCOUNT,2,11/7/11 15:40,4.95,13673,United Kingdom
545148,47566,FIXED INCOME ACCOUNT,4,2/28/11 12:14,4.95,13675,United Kingdom
566867,47566,FIXED INCOME ACCOUNT,150,9/15/11 12:56,4.15,13694,United Kingdom
570100,47566,FIXED INCOME ACCOUNT,8,10/7/11 12:12,4.95,13695,United Kingdom
566600,47566,FIXED INCOME ACCOUNT,8,9/13/11 15:41,4.95,13704,United Kingdom
560284,47566,FIXED INCOME ACCOUNT,12,7/18/11 9:15,4.95,13705,United Kingdom
557962,47566,FIXED INCOME ACCOUNT,8,6/24/11 9:22,4.95,13709,United Kingdom
561879,47566,FIXED INCOME ACCOUNT,16,7/31/11 12:43,4.95,13722,United Kingdom
551850,47566,FIXED INCOME ACCOUNT,4,5/4/11 14:33,4.95,13731,United Kingdom
554326,47566,FIXED INCOME ACCOUNT,2,5/23/11 16:32,4.95,13737,United Kingdom
545004,47566,FIXED INCOME ACCOUNT,8,2/25/11 12:48,4.95,13753,United Kingdom
562120,47566,FIXED INCOME ACCOUNT,8,8/2/11 17:04,4.95,13756,United Kingdom
568955,47566,FIXED INCOME ACCOUNT,4,9/29/11 15:40,4.95,13759,United Kingdom
560444,47566,FIXED INCOME ACCOUNT,2,7/18/11 17:15,4.95,13764,United Kingdom
553578,47566,FIXED INCOME ACCOUNT,36,5/18/11 10:39,4.95,13767,United Kingdom
554483,47566,FIXED INCOME ACCOUNT,5,5/24/11 12:57,4.95,13771,United Kingdom
565411,47566,FIXED INCOME ACCOUNT,4,9/4/11 11:22,4.95,13772,United Kingdom
569213,47566,FIXED INCOME ACCOUNT,2,10/2/11 12:11,4.95,13782,United Kingdom
569519,47566,FIXED INCOME ACCOUNT,4,10/4/11 14:31,4.95,13792,United Kingdom
548151,47566,FIXED INCOME ACCOUNT,4,3/29/11 12:57,4.95,13803,United Kingdom
575300,47566,FIXED INCOME ACCOUNT,12,11/9/11 12:30,4.95,13804,United Kingdom
549735,47566,FIXED INCOME ACCOUNT,50,4/12/11 8:42,4.15,13824,United Kingdom
571032,47566,FIXED INCOME ACCOUNT,1,10/13/11 12:38,4.95,13827,United Kingdom
558767,47566,FIXED INCOME ACCOUNT,4,7/3/11 13:27,4.95,13833,United Kingdom
542213,47566,FIXED INCOME ACCOUNT,1,1/26/11 12:15,4.65,13837,United Kingdom
537691,47566,FIXED INCOME ACCOUNT,5,12/8/10 10:39,4.65,13842,United Kingdom
562218,47566,FIXED INCOME ACCOUNT,8,8/3/11 14:07,4.95,13851,United Kingdom
558994,47566,FIXED INCOME ACCOUNT,50,7/5/11 11:58,4.15,13854,United Kingdom
570834,47566,FIXED INCOME ACCOUNT,4,10/12/11 13:31,4.95,13865,United Kingdom
561537,47566,FIXED INCOME ACCOUNT,50,7/28/11 9:58,4.15,13870,United Kingdom
547842,47566,FIXED INCOME ACCOUNT,36,3/27/11 11:14,4.95,13875,United Kingdom
571272,47566,FIXED INCOME ACCOUNT,6,10/16/11 12:19,4.95,13878,United Kingdom
555594,47566,FIXED INCOME ACCOUNT,8,6/6/11 10:09,4.95,13880,United Kingdom
551986,47566,FIXED INCOME ACCOUNT,4,5/5/11 14:41,4.95,13888,United Kingdom
543007,47566,FIXED INCOME ACCOUNT,5,2/2/11 12:54,4.65,13894,United Kingdom
560568,47566,FIXED INCOME ACCOUNT,8,7/19/11 14:03,4.95,13895,United Kingdom
557114,47566,FIXED INCOME ACCOUNT,4,6/16/11 16:43,4.95,13951,United Kingdom
580355,47566,FIXED INCOME ACCOUNT,8,12/2/11 16:04,4.95,13953,United Kingdom
580503,47566,FIXED INCOME ACCOUNT,3,12/4/11 13:20,4.95,13956,United Kingdom
564356,47566,FIXED INCOME ACCOUNT,2,8/24/11 15:47,4.95,13969,United Kingdom
556680,47566,FIXED INCOME ACCOUNT,8,6/14/11 8:03,4.95,13971,United Kingdom
562213,47566,FIXED INCOME ACCOUNT,3,8/3/11 13:39,4.95,13975,United Kingdom
578696,47566,FIXED INCOME ACCOUNT,4,11/25/11 10:02,4.95,13985,United Kingdom
564614,47566,FIXED INCOME ACCOUNT,8,8/26/11 11:35,4.95,13994,United Kingdom
561395,47566,FIXED INCOME ACCOUNT,12,7/27/11 10:29,4.95,13999,United Kingdom
572568,47566,FIXED INCOME ACCOUNT,12,10/25/11 10:31,4.95,14001,United Kingdom
549902,47566,FIXED INCOME ACCOUNT,4,4/12/11 16:17,4.95,14006,United Kingdom
554671,47566,FIXED INCOME ACCOUNT,4,5/25/11 15:47,4.95,14009,United Kingdom
545815,47566,FIXED INCOME ACCOUNT,8,3/7/11 12:26,4.95,14012,United Kingdom
553210,47566,FIXED INCOME ACCOUNT,50,5/16/11 9:40,4.15,14016,EIRE
562580,47566,FIXED INCOME ACCOUNT,4,8/7/11 13:31,4.95,14024,United Kingdom
554151,47566,FIXED INCOME ACCOUNT,12,5/23/11 11:07,4.95,14049,United Kingdom
559016,47566,FIXED INCOME ACCOUNT,12,7/5/11 13:01,4.95,14051,United Kingdom
564532,47566,FIXED INCOME ACCOUNT,100,8/25/11 15:04,4.15,14055,United Kingdom
565415,47566,FIXED INCOME ACCOUNT,5,9/4/11 12:00,4.95,14067,United Kingdom
560580,47566,FIXED INCOME ACCOUNT,60,7/19/11 15:23,4.15,14088,United Kingdom
579196,47566,FIXED INCOME ACCOUNT,3,11/28/11 15:54,10.79,14096,United Kingdom
559000,47566,FIXED INCOME ACCOUNT,1,7/5/11 12:15,4.95,14099,United Kingdom
566738,47566,FIXED INCOME ACCOUNT,8,9/14/11 14:28,4.95,14110,United Kingdom
576653,47566,FIXED INCOME ACCOUNT,96,11/16/11 10:45,4.15,14156,EIRE
560359,47566,FIXED INCOME ACCOUNT,2,7/18/11 11:47,4.95,14159,United Kingdom
556520,47566,FIXED INCOME ACCOUNT,2,6/13/11 11:10,4.95,14177,United Kingdom
573901,47566,FIXED INCOME ACCOUNT,4,11/1/11 14:49,4.95,14191,United Kingdom
569242,47566,FIXED INCOME ACCOUNT,4,10/3/11 9:34,4.95,14193,United Kingdom
573287,47566,FIXED INCOME ACCOUNT,4,10/28/11 14:42,4.95,14194,United Kingdom
552253,47566,FIXED INCOME ACCOUNT,12,5/8/11 10:20,4.95,14201,United Kingdom
581142,47566,FIXED INCOME ACCOUNT,3,12/7/11 13:38,4.95,14204,United Kingdom
547081,47566,FIXED INCOME ACCOUNT,4,3/20/11 15:07,4.95,14205,United Kingdom
564634,47566,FIXED INCOME ACCOUNT,8,8/26/11 12:36,4.95,14210,United Kingdom
565125,47566,FIXED INCOME ACCOUNT,4,9/1/11 12:16,4.95,14217,United Kingdom
559912,47566,FIXED INCOME ACCOUNT,4,7/13/11 15:04,4.95,14221,United Kingdom
550988,47566,FIXED INCOME ACCOUNT,4,4/21/11 18:10,4.95,14231,United Kingdom
556186,47566,FIXED INCOME ACCOUNT,4,6/9/11 11:46,4.95,14241,United Kingdom
551727,47566,FIXED INCOME ACCOUNT,8,5/4/11 8:40,4.95,14245,United Kingdom
561106,47566,FIXED INCOME ACCOUNT,8,7/25/11 11:37,4.95,14246,United Kingdom
562716,47566,FIXED INCOME ACCOUNT,20,8/8/11 15:35,4.95,14257,United Kingdom
559554,47566,FIXED INCOME ACCOUNT,50,7/11/11 10:12,4.15,14258,United Kingdom
567742,47566,FIXED INCOME ACCOUNT,4,9/22/11 10:47,4.95,14261,United Kingdom
559371,47566,FIXED INCOME ACCOUNT,4,7/8/11 10:20,4.95,14264,United Kingdom
580060,47566,FIXED INCOME ACCOUNT,4,12/1/11 13:25,4.95,14287,United Kingdom
538529,47566,FIXED INCOME ACCOUNT,5,12/13/10 10:24,4.65,14290,United Kingdom
549592,47566,FIXED INCOME ACCOUNT,4,4/11/11 10:14,4.95,14311,United Kingdom
554935,47566,FIXED INCOME ACCOUNT,4,5/27/11 13:30,4.95,14338,United Kingdom
550517,47566,FIXED INCOME ACCOUNT,4,4/19/11 8:17,4.95,14352,United Kingdom
561531,47566,FIXED INCOME ACCOUNT,4,7/28/11 9:27,4.95,14364,United Kingdom
580058,47566,FIXED INCOME ACCOUNT,4,12/1/11 13:19,4.95,14367,United Kingdom
558389,47566,FIXED INCOME ACCOUNT,4,6/29/11 10:18,4.95,14383,United Kingdom
568314,47566,FIXED INCOME ACCOUNT,1,9/26/11 12:58,4.95,14387,United Kingdom
567818,47566,FIXED INCOME ACCOUNT,4,9/22/11 12:41,4.95,14395,United Kingdom
553496,47566,FIXED INCOME ACCOUNT,4,5/17/11 12:47,4.95,14410,United Kingdom
548614,47566,FIXED INCOME ACCOUNT,2,4/1/11 11:47,4.95,14419,United Kingdom
571044,47566,FIXED INCOME ACCOUNT,16,10/13/11 13:24,4.95,14421,United Kingdom
560974,47566,FIXED INCOME ACCOUNT,4,7/22/11 11:55,4.95,14426,United Kingdom
569236,47566,FIXED INCOME ACCOUNT,2,10/2/11 15:49,4.95,14432,United Kingdom
565673,47566,FIXED INCOME ACCOUNT,8,9/6/11 9:45,4.95,14441,United Kingdom
554986,47566,FIXED INCOME ACCOUNT,3,5/29/11 12:35,4.95,14451,United Kingdom
580513,47566,FIXED INCOME ACCOUNT,1,12/4/11 13:59,4.95,14456,United Kingdom
555745,47566,FIXED INCOME ACCOUNT,4,6/7/11 10:46,4.95,14462,United Kingdom
549262,47566,FIXED INCOME ACCOUNT,3,4/7/11 12:38,4.95,14465,United Kingdom
568342,47566,FIXED INCOME ACCOUNT,4,9/26/11 15:10,4.95,14473,United Kingdom
538032,47566,FIXED INCOME ACCOUNT,5,12/9/10 12:59,4.65,14479,United Kingdom
559342,47566,FIXED INCOME ACCOUNT,12,7/7/11 16:59,4.95,14493,United Kingdom
556685,47566,FIXED INCOME ACCOUNT,4,6/14/11 10:00,4.95,14503,United Kingdom
552624,47566,FIXED INCOME ACCOUNT,2,5/10/11 12:53,4.95,14505,United Kingdom
554116,47566,FIXED INCOME ACCOUNT,2,5/22/11 15:12,4.95,14514,United Kingdom
558458,47566,FIXED INCOME ACCOUNT,1,6/29/11 14:17,4.95,14527,United Kingdom
C569655,47566,FIXED INCOME ACCOUNT,-1,10/5/11 12:58,4.95,14534,United Kingdom
562377,47566,FIXED INCOME ACCOUNT,2,8/4/11 15:04,4.95,14535,United Kingdom
568060,47566,FIXED INCOME ACCOUNT,1,9/23/11 13:11,4.95,14546,United Kingdom
542895,47566,FIXED INCOME ACCOUNT,2,2/1/11 13:47,4.65,14549,United Kingdom
579175,47566,FIXED INCOME ACCOUNT,6,11/28/11 14:39,4.95,14562,United Kingdom
565457,47566,FIXED INCOME ACCOUNT,8,9/5/11 9:07,4.95,14565,United Kingdom
563917,47566,FIXED INCOME ACCOUNT,3,8/21/11 13:46,4.95,14572,United Kingdom
558194,47566,FIXED INCOME ACCOUNT,1,6/27/11 12:28,4.95,14583,United Kingdom
547786,47566,FIXED INCOME ACCOUNT,2,3/25/11 11:44,4.95,14587,United Kingdom
571243,47566,FIXED INCOME ACCOUNT,4,10/14/11 15:26,4.95,14595,United Kingdom
543285,47566,FIXED INCOME ACCOUNT,5,2/7/11 9:48,4.95,14600,United Kingdom
C565848,47566,FIXED INCOME ACCOUNT,-1,9/7/11 12:48,4.95,14606,United Kingdom
559124,47566,FIXED INCOME ACCOUNT,12,7/6/11 12:31,4.95,14621,United Kingdom
569741,47566,FIXED INCOME ACCOUNT,8,10/6/11 10:52,4.95,14626,United Kingdom
547245,47566,FIXED INCOME ACCOUNT,4,3/22/11 8:49,4.95,14632,United Kingdom
557782,47566,FIXED INCOME ACCOUNT,8,6/22/11 15:41,4.95,14640,United Kingdom
570722,47566,FIXED INCOME ACCOUNT,4,10/12/11 11:08,4.95,14642,United Kingdom
563076,47566,FIXED INCOME ACCOUNT,50,8/11/11 16:12,4.15,14646,Netherlands
554102,47566,FIXED INCOME ACCOUNT,20,5/22/11 13:40,4.95,14647,United Kingdom
552843,47566,FIXED INCOME ACCOUNT,1,5/11/11 14:37,4.95,14649,United Kingdom
576916,47566,FIXED INCOME ACCOUNT,12,11/17/11 10:24,4.95,14655,United Kingdom
557888,47566,FIXED INCOME ACCOUNT,1,6/23/11 13:51,4.95,14656,United Kingdom
550612,47566,FIXED INCOME ACCOUNT,1,4/19/11 12:26,4.95,14662,United Kingdom
540813,47566,FIXED INCOME ACCOUNT,3,1/11/11 12:41,4.65,14669,United Kingdom
550525,47566,FIXED INCOME ACCOUNT,9,4/19/11 10:19,4.95,14672,United Kingdom
578255,47566,FIXED INCOME ACCOUNT,1,11/23/11 12:58,4.95,14675,United Kingdom
C568884,47566,FIXED INCOME ACCOUNT,-50,9/29/11 12:49,4.15,14680,United Kingdom
551991,47566,FIXED INCOME ACCOUNT,1,5/5/11 15:29,4.95,14697,United Kingdom
563248,47566,FIXED INCOME ACCOUNT,1,8/15/11 11:30,4.95,14702,United Kingdom
555844,47566,FIXED INCOME ACCOUNT,1,6/7/11 13:10,4.95,14711,United Kingdom
576513,47566,FIXED INCOME ACCOUNT,3,11/15/11 12:10,4.95,14715,United Kingdom
